rating,title,text,price,review_date
90.0,Don Quijote Cafe de Costa Rica,"Ken was somewhat more enthusiastic about this classic Central American profile than co-cupper Rodger Owen, but both found lots to write about. Both found the aroma round and sweet, complicated by wine notes for Rodger and pear and a hint of cedar for Ken. In the cup both described a sweet, quietly vibrant acidity and a coffee fruit that read as black currant or slightly tart cherry for Ken and sweet pipe tobacco for Rodger. The essential sweetness carried into the short finish, tempering the slight astringency in the long.",, Aug 2005
91.0,Best of Panama Cafe Kotowa,"A simple, lyrically appealing coffee, alive with floral notes and a vivid little twist that Ken associated with spice and co-cupper Rodger Owen with cedar. Ken also cited cherry-toned fruit in the aroma that leaned toward a delicate chocolate in the cup. Fresh, cleanly sweet finish.",, Aug 2005
92.0,"Panama Esmeralda Special, 2005","Superb aroma: For Ken giddily floral with blueberry and cherry notes, for co-cupper Rodger Owen ""a beautiful burst of lemon."" In the cup crisply bright, intensely floral, sweetly and quietly lemon, then (for Ken) rounding toward an orange-toned chocolate. Slight astringency in the short finish but the floral notes had the last, lingering word in the long.",, Aug 2005
84.0,Chicago Blues Blend,"Sweet, quite smoky aroma, with floral top notes and suggestions of temperate fruit, pear perhaps. In the cup low-toned, smoky, sweet but salty, with chocolate undertones and continued hints of pear. The smoky tones carry into the finish.",, Jul 2005
85.0,Ethiopia Yirgacheffe,"A coffee that displays the more pungent side of the Yirgacheffe profile. Distinct ginger-snap notes in the aroma with suggestions of rosemary and pine. Sweeter in the cup, dominated by lemon and ginger-snap. The pine and Mediterranean herb notes resurface in the long finish.",, Jul 2005
86.0,Hawaiian Islands Blend,"Delicate, rather subdued aroma: milk chocolate, caramel, the sweeter sort of grapefruit. In the cup the caramel leans more decisively toward chocolate, with some delicate, attractive floral top notes. Slight astringency in the finish.",, Jul 2005
88.0,Colombian Supremo,"Resonant, tightly-knit, complex aroma: chocolate, cedar, leather, vanilla, raisin. In the cup delicately acidy and gently opulent: honey, vanilla, flowers. A quiet cup that rewards patience.",, Jul 2005
88.0,Breakfast Blend,"A very sweet, gently rich coffee. Spicy, perhaps slightly musty notes in the aroma lean toward a cocoaish, cedar-toned chocolate in a cup that grows more nuanced and quietly complex as it cools.",, Jul 2005
89.0,Kenya AA,"A showcase for the intense, sweetly tart sensation coffee people call acidity. The acidity is nuanced by tomato and orange notes in the aroma, softening toward chocolate and cedar in the cup. The acidity leaves a rich astringency behind in the short finish, but delicate orange notes outlast it in the long.",, Jul 2005
89.0,Kona Blend,"Subdued but rich aroma, complicated by cedar, leather and a shifty low-acid fruit, pumpkin one moment and pear the next. Simple in the cup but still rich, with a rather opulent mouthfeel and sweet dried fruit notes - raisin, apricot - leaning toward chocolate.",, Jul 2005
90.0,Breakfast Blend,"Deeply dimensioned, low-toned, quietly complex coffee. Semi-sweet chocolate, floral top notes, and a crisp temperate fruit that I read as pear carry from aroma into the cup, consolidating on chocolate in the finish.",, Jul 2005
91.0,New Guinea,"The aroma, sweetly pungent with a hint of chocolaty fruit, provided only a hint of the intensity displayed by the cup - high-toned and richly acidy, with a simple but powerful flavor complex: dry berry (aka black current), a hint of grapefruit, and rich, dry chocolate.",, Jul 2005
92.0,Kenya,"The aroma is sweet-toned and intense: cedar, semi-sweet chocolate, raisins. In the cup, dry, spicy berry, grapefruit, Bordeaux-like wine notes. The flavor notes persist in the slightly but pleasantly astringent finish.",, Jul 2005
92.0,Mocha Java Blend,"The aroma is very sweet in impression, gingery and orange-toned, the acidity gentle, the cup delicate but rich with a ginger-toned fruit that rounds and settles toward chocolate as the cup cools. Clean, chocolate-toned finish.",, Jul 2005
93.0,"Rwanda A, Gikongoro Bufcafe","Smooth, rich with a sweet complex of low-acid fruit-related tones: banana, chocolate, raisin, honey, flowers. In the cup the mouthfeel is full and supple; honey, raisin and flowers dominate and carry into a cleanly resonant finish.",, Jul 2005
94.0,Kenya AA Nyeri Fine Cup,"An essay in the difference between acidic and acidy, this commandingly dry coffee does not display a glimmer of sharpness. Tremendous range and complexity in the aroma: dry berry, high-toned cedar, orange, chocolate. The dry berry, orange and chocolate notes carry into the cup with crisp richness and fade into the finish without a hint of astringency.",, Jul 2005
92.0,Espresso Milano,"Complex, smoky/toasty aroma with chocolate and vanilla suggestions. Medium body with a roundly smooth mouthfeel. Crisply elegant in the small cup: apricot and semi-sweet chocolate. Rich, chocolate-toned short finish, slight astringency in the long, but the chocolate well outlasts it. Superb in milk: good presence, sweet, with distinct milk chocolate and vanilla tones and a long, (once more) chocolate-toned finish.",, Jun 2005
84.0,Fair-Trade Mexican Decaf,"A profile so delicate it has difficulty asserting itself. Gentle and lyric in the aroma, with sweet nut and a cherryish fruit that carry into the cup but remain subdued and without authority, a charming but distant warble in the woods.",, Jun 2005
85.0,Midnight Obsession,"The aroma is rather flat, though complicated by an interesting walnut- or maple-toned caramel character, perhaps with a hint of anise. The maple-nut-caramel character carries into the simple but balanced cup.",, Jun 2005
85.0,Indonesia Malacca Straights Pure Water Decaf,"A very heavy-bodied coffee, roasty but not burned, low-toned to the point of bluntness, with pungent cedar notes that approach semi-sweet chocolate and a hint of Mediterranean herb.",, Jun 2005
86.0,Decaf French Roast Blend,"Pungent and smoky throughout the profile, with some suggestions of semi-sweet chocolate, cedar and rosemary. In the cup the mouthfeel is lightly and pleasantly astringent, bracing rather than bitter or heavy.",, Jun 2005
87.0,Decaf Librarian’s Blend,"A light-bodied, sweetly crisp coffee. Suggestions of leather, spice and a dry, fruity chocolate in the aroma. Melodic in the cup, with sweet citrus top notes and a hint of chocolate balanced by a slight tart sharpness.",, Jun 2005
88.0,Decaf Organic Peru Chanchamayo,"Lively aroma, with fresh-cut cedar and cherry-chocolate notes. In the cup simple but deeply resonant, with hints of flowers, chocolate and cherry-leaning fruit shimmering through the gentle roastiness.",, Jun 2005
88.0,Organic Fair-Trade Decaf Mexico,"An intense, high-toned coffee with almost African character: distinct orange notes and hints of sweet spice, chocolate and flowers, lavender perhaps, in the aroma. The citrus, chocolate and lavender tones are sharper and simpler in the cup, though still intense. A tingle of astringency persists, not unpleasantly, into the finish.",, Jun 2005
89.0,Colombia Dark Roast Decaf,"Dominated by a low-toned but richly intense fruit complex that in the aroma clearly and pleasurably reads as semi-sweet chocolate. In the cup turns toward something less chocolate and more cherry perhaps, with a little pungent lean toward Mediterranean herbs. Full-bodied and deeply dimensioned throughout.",, Jun 2005
90.0,Decaf Colombia Supremo Pitalito Estate,"Mid-toned but rich, deep aroma, with fresh leather, pear, peach and milk chocolate suggestions. Simplifies a bit in the cup, undercurrents of pipe tobacco and a tartly refreshing, sweet fruit, pie cherries perhaps or kiwi.",, Jun 2005
91.0,Decaffeinated Colombian,"A lush and coherent cup. Caramel and chocolate in the aroma. The caramel sweetness deepens in the cup, complicated by a wine- or apple-cider-toned fruit and continued hints of chocolate. Full, round mouthfeel.",, Jun 2005
80.0,Colombian Supremo,"Pleasant enough aroma: rich, with a lushly fruity, brandied chocolate complication. After that pleasant overture, however, things go downhill fast. In the cup blaringly bitter and astringent, though hints of cherryish, chocolaty fruit do survive. In the finish, however, nothing at survives except a hard, overbearing astringency.",, May 2005
83.0,Go Joe J.O.E. (Java of Evolution),"The aroma is sweet but flat, with a distinct burned wood character. In the cup the burned tones come across as rather rich, bolstered by a dry spice, almost black pepper sensation. Sweetens and softens surprisingly in the finish, especially in the long.",, May 2005
84.0,Finca Buenos Aires Medium Roast Decaffeinated,"In the aroma shallow in sensation but pleasantly sweet with orange- and aromatic-wood notes. The cup is sweet, delicate, complicated by orange and a hint of milk chocolate but shadowed by flat, woody undertones. Sweet, clean short finish, but in the long the woody, flat undercurrents resurface.",, May 2005
84.0,Finca Buenos Aires Medium Roast,"In the aroma flat, rather woody, with low-toned fruit notes suggesting a sort of spicy banana. These odd but pleasant fruit notes persist in the rich though rather monotoned cup, which grows flatter and woodier as it cools. Medium body, clean, rich, rather pleasant finish.",, May 2005
84.0,Wake Up Healthy Asian Ginseng-Infused Decaf,"Richly smoky aroma, with some sweet chocolate- and apricot-toned fruit and wood tones that are just aromatic enough to escape smelling like burned old board. In the cup thin-bodied but smooth in mouthfeel, with pleasantly and delicately smoky wood tones and hints of cedar and semi-sweet chocolate. The finish is simple but clean, sweet and free of astringency, with some faint recollections of chocolate.",, May 2005
85.0,Gourmet Low Acid Coffee,"Richly balanced aroma with hints of chocolate- and sweet-spice-toned fruit. In the cup sweet, delicate, refreshingly light-bodied with some almost giddily high-toned fruit and floral notes, but betrayed by an undercurrent of cardboardy flatness. Whatever caused the cardboardy or woody sensation seems to dominate in the thin, flat finish.",, May 2005
86.0,Wake-Up Healthy Echinacea-Infused Coffee Beans,"Balanced, muted aroma with orange notes and a hint of milk chocolate. In the cup sweet, rather rich, balanced. Not much nuance, a hint of bittersweet chocolate perhaps. Pleasantly rich and sweet in the short finish; maintains sweetness in the long with little astringency.",, May 2005
86.0,Johann Wulff’s Stomach Friendly Dark Roast,"Intense, cleanly bittersweet ultra-dark roast with complex, attractive fruit notes: cherry, pear and pipe tobacco in the aroma, with the cherry-toned pipe tobacco turning toward semi-sweet chocolate in the cup. Sweet and rich in the short finish, but rather heavily astringent in the long.",, May 2005
87.0,Dark Roast Gourmet Low Acid Coffee,"A simple but very balanced, sturdy dark roast. The aroma is intense and roasty with sweet cedar notes and perhaps little flickers of chocolate and caramel. Less nuance in the cup, but roundly and richly bittersweet without a trace of burned notes and perhaps some cedar-toned fruit. Clean, complex short finish with only a hint of astringency in the long.",, May 2005
